College_ID,IQ,Prev_Sem_Result,CGPA,Academic_Performance,Internship_Experience,Extra_Curricular_Score,Communication_Skills,Projects_Completed,Placement,Academic_Efficiency,Salary
CLG0063,123.0,8.37,7.98,2,0,3,1,0,0,92.10000000000001,0.0
CLG0093,91.0,6.47,6.23,3,0,6,10,2,0,71.4,0.0
CLG0059,78.0,7.64,7.66,9,1,5,2,3,0,84.39999999999999,0.0
CLG0003,109.0,9.2,9.55,10,0,1,1,1,0,106.4,0.0
CLG0068,126.0,5.34,5.02,3,1,3,1,4,0,62.8,0.0
CLG0016,109.0,5.39,4.99,5,0,8,9,3,0,60.800000000000004,0.0
CLG0063,103.0,7.78,7.35,9,0,7,10,5,0,83.8,0.0
CLG0010,106.0,8.2,8.21,10,0,5,1,3,0,92.7,0.0
CLG0014,121.0,6.06,6.44,6,1,0,4,3,0,76.5,0.0
CLG0051,86.0,8.73,8.27,6,1,6,7,0,0,91.29999999999998,0.0
CLG0083,98.0,8.23,7.94,1,0,0,5,1,0,89.2,0.0
CLG0043,93.0,9.62,9.81,2,0,7,10,3,1,107.4,438900.0
CLG0094,82.0,5.84,6.17,9,1,2,5,5,0,69.9,0.0
CLG0068,95.0,8.76,9.07,8,1,8,7,2,0,100.2,0.0
CLG0062,116.0,5.42,5.71,2,0,4,6,1,0,68.7,0.0
CLG0100,108.0,7.83,7.46,5,0,5,6,1,0,85.39999999999999,0.0
CLG0062,109.0,7.76,7.66,5,1,3,8,3,0,87.5,0.0
CLG0032,102.0,6.94,7.42,6,0,5,10,2,0,84.4,0.0
CLG0091,107.0,9.22,9.71,4,0,8,9,1,0,107.80000000000001,0.0
CLG0023,87.0,5.02,5.12,9,1,6,2,4,0,59.900000000000006,0.0
CLG0083,95.0,7.6,7.81,5,0,1,10,2,0,87.6,0.0
CLG0034,102.0,6.09,6.54,4,0,10,4,1,0,75.60000000000001,0.0
CLG0075,104.0,8.72,8.67,9,0,5,10,1,0,97.10000000000001,0.0
CLG0019,104.0,5.22,4.86,2,0,10,9,2,0,59.0,0.0
CLG0023,97.0,9.16,9.33,2,1,10,10,0,0,103.0,0.0
CLG0044,94.0,9.19,9.65,3,0,8,1,2,0,105.9,0.0
CLG0051,141.5,9.16,9.36,10,0,7,10,4,1,107.75,445150.0
CLG0040,113.0,5.76,6.06,4,0,10,8,0,0,71.89999999999999,0.0
CLG0056,106.0,8.15,8.07,10,0,0,1,3,0,91.3,0.0
CLG0072,96.0,5.07,4.67,9,0,4,4,0,0,56.300000000000004,0.0
CLG0009,93.0,9.24,8.91,5,1,5,9,4,1,98.39999999999999,502900.0
CLG0014,98.0,8.61,9.09,2,1,8,4,4,0,100.7,0.0
CLG0058,104.0,7.66,7.65,3,0,3,5,4,0,86.9,0.0
CLG0063,71.0,8.65,8.16,8,0,0,9,1,0,88.69999999999999,0.0
CLG0099,76.0,5.47,5.93,6,0,5,8,0,0,66.89999999999999,0.0
CLG0034,90.0,7.64,7.64,5,1,8,1,4,0,85.39999999999999,0.0
CLG0065,103.0,6.46,6.8,4,1,5,3,5,0,78.3,0.0
CLG0032,96.0,9.86,9.91,4,0,6,4,0,0,108.69999999999999,0.0
CLG0008,122.0,9.29,8.89,8,1,9,3,5,1,101.10000000000001,516600.0
CLG0023,77.0,8.67,8.79,6,0,3,9,0,0,95.6,0.0
CLG0032,88.0,9.67,10.17,5,1,1,6,3,0,110.5,0.0
CLG0038,122.0,6.73,6.26,5,0,2,3,5,0,74.8,0.0
CLG0099,101.0,9.5,9.84,6,0,10,8,3,1,108.5,444100.0
CLG0022,113.0,6.63,6.37,3,0,0,9,3,1,75.0,311300.0
CLG0027,130.0,8.66,8.55,7,0,1,10,5,1,98.5,407000.0
CLG0085,89.0,8.68,8.55,1,0,6,4,1,0,94.4,0.0
CLG0061,98.0,5.09,5.49,5,0,8,5,1,0,64.7,0.0
CLG0052,95.0,6.81,6.81,6,0,8,3,3,0,77.6,0.0
CLG0029,70.0,5.1,5.05,2,0,8,5,4,0,57.5,0.0
CLG0013,95.0,9.99,10.31,2,1,10,2,2,0,112.60000000000001,0.0
CLG0037,113.0,5.61,5.16,9,0,0,2,5,0,62.900000000000006,0.0
CLG0042,108.0,7.71,7.3,2,1,6,5,1,0,83.8,0.0
CLG0045,109.0,8.95,8.47,3,1,6,7,2,0,95.60000000000001,0.0
CLG0042,94.0,6.01,6.2,1,0,8,1,1,0,71.4,0.0
CLG0034,90.0,7.43,7.46,9,1,8,3,0,0,83.6,0.0
CLG0034,119.0,8.04,8.42,1,1,0,1,4,1,96.10000000000001,496300.0
CLG0074,92.0,5.8,5.8,4,0,9,8,1,0,67.2,0.0
CLG0079,104.0,8.89,8.61,7,0,4,2,0,0,96.5,0.0
CLG0027,102.0,6.5,6.81,2,0,1,6,4,0,78.3,0.0
CLG0080,121.0,6.06,5.85,8,1,5,6,5,0,70.6,0.0
CLG0042,114.0,7.79,8.23,8,0,1,9,1,1,93.70000000000002,386200.0
CLG0026,80.0,7.05,6.8,3,0,5,6,4,0,76.0,0.0
CLG0052,82.0,9.6,9.27,4,1,6,10,1,0,100.89999999999999,0.0
CLG0027,108.0,9.4,9.39,7,0,5,6,3,0,104.7,0.0
CLG0051,99.0,7.42,6.97,5,1,10,1,1,0,79.60000000000001,0.0
CLG0068,93.0,6.8,6.34,5,1,0,7,1,0,72.7,0.0
CLG0061,115.0,6.63,6.63,2,1,3,6,0,0,77.8,0.0
CLG0034,102.0,6.34,6.06,6,1,2,8,3,0,70.8,0.0
CLG0075,100.0,7.72,7.23,4,0,4,1,2,0,82.30000000000001,0.0
CLG0003,111.0,9.02,8.82,5,0,6,8,4,1,99.3,408300.0
CLG0025,94.0,6.55,6.53,5,0,2,8,2,0,74.7,0.0
CLG0025,123.0,5.95,5.84,2,0,0,1,2,0,70.7,0.0
CLG0065,88.0,7.38,7.02,8,1,10,7,3,0,78.99999999999999,0.0
CLG0076,109.0,5.35,5.43,1,1,10,7,3,0,65.2,0.0
CLG0082,121.0,8.51,8.72,2,1,8,7,3,1,99.3,509300.0
CLG0037,79.0,7.59,7.77,7,0,5,3,0,0,85.6,0.0
CLG0013,94.0,7.48,7.37,7,0,5,3,0,0,83.10000000000001,0.0
CLG0082,117.0,6.5,6.14,2,1,3,8,4,1,73.1,404100.0
CLG0015,117.0,9.52,9.52,1,0,10,8,3,1,106.89999999999999,439300.0
CLG0006,97.0,5.45,5.84,10,1,0,8,2,0,68.1,0.0
CLG0039,88.0,9.35,9.32,1,0,8,3,4,0,102.0,0.0
CLG0013,114.0,6.88,6.58,1,0,9,4,0,0,77.2,0.0
CLG0076,117.0,9.4,8.99,6,1,6,2,1,0,101.60000000000001,0.0
CLG0074,82.0,8.64,9.08,10,1,9,3,1,0,99.0,0.0
CLG0026,81.0,5.52,5.76,7,1,6,5,4,0,65.69999999999999,0.0
CLG0027,103.0,9.16,8.97,2,1,10,3,0,0,100.0,0.0
CLG0022,109.0,8.41,8.21,6,0,6,4,4,0,93.00000000000001,0.0
CLG0097,95.0,5.16,5.56,4,0,6,7,0,0,65.1,0.0
CLG0080,110.0,5.67,5.35,9,0,7,3,3,0,64.5,0.0
CLG0065,89.0,8.18,8.22,8,0,10,1,1,0,91.10000000000001,0.0
CLG0043,68.0,8.31,8.52,8,1,7,1,2,0,91.99999999999999,0.0
CLG0043,93.0,8.73,8.63,2,0,2,4,3,0,95.60000000000001,0.0
CLG0065,100.0,8.6,8.14,5,1,7,1,2,0,91.4,0.0
CLG0011,95.0,8.3,8.03,2,0,3,6,4,0,89.8,0.0
CLG0086,82.0,8.83,9.23,3,0,6,4,1,0,100.50000000000001,0.0
CLG0093,72.0,7.88,7.9,8,1,4,5,2,0,86.2,0.0
CLG0034,92.0,6.3,6.62,5,1,3,6,5,0,75.4,0.0
CLG0067,113.0,9.56,9.62,4,1,3,2,4,1,107.49999999999999,541300.0
CLG0095,118.0,5.09,5.53,5,1,5,1,0,0,67.10000000000001,0.0
CLG0077,117.0,6.83,7.24,8,0,1,10,3,1,84.10000000000001,348100.0
CLG0058,87.0,8.64,8.62,10,1,4,2,0,0,94.89999999999999,0.0
CLG0011,82.0,7.14,6.96,7,1,7,6,3,0,77.8,0.0
CLG0050,107.0,5.12,5.22,6,1,1,10,1,0,62.89999999999999,0.0
CLG0072,109.0,5.33,5.5,2,0,4,9,2,0,65.9,0.0
CLG0010,106.0,8.24,8.24,10,0,6,8,0,0,93.0,0.0
CLG0079,69.0,9.82,10.14,5,0,4,10,0,0,108.30000000000001,0.0
CLG0008,86.0,7.76,7.44,10,1,9,1,2,0,83.0,0.0
CLG0064,99.0,7.53,7.36,9,0,8,5,2,0,83.50000000000001,0.0
CLG0030,107.0,6.59,6.78,9,1,8,7,4,0,78.5,0.0
CLG0036,111.0,6.28,6.03,9,1,7,8,3,1,71.4,396700.0
CLG0030,102.0,5.1,5.04,3,0,8,7,5,0,60.599999999999994,0.0
CLG0056,104.0,6.36,6.82,9,0,1,1,5,0,78.60000000000001,0.0
CLG0095,101.0,7.25,7.38,9,1,2,4,4,0,83.89999999999999,0.0
CLG0069,110.0,5.99,6.44,5,1,3,4,0,0,75.4,0.0
CLG0019,104.0,5.44,5.66,6,0,4,9,2,0,67.0,0.0
CLG0049,100.0,8.59,8.81,7,0,9,6,1,0,98.10000000000001,0.0
CLG0098,95.0,9.47,9.56,10,1,1,6,0,0,105.10000000000001,0.0
CLG0077,101.0,9.68,9.32,10,0,10,5,0,0,103.3,0.0
CLG0062,107.0,8.09,8.11,10,1,9,5,5,0,91.8,0.0
CLG0061,104.0,5.26,5.01,6,1,3,9,3,0,60.49999999999999,0.0
CLG0025,105.0,8.7,9.2,5,0,3,2,4,0,102.5,0.0
CLG0078,120.0,5.55,5.32,1,1,4,10,5,1,65.2,372800.0
CLG0011,103.0,8.35,8.08,4,1,5,5,3,0,91.1,0.0
CLG0030,90.0,8.9,9.02,8,0,0,1,0,0,99.19999999999999,0.0
CLG0071,113.0,8.63,8.64,8,1,5,5,2,1,97.7,502100.0
CLG0066,79.0,9.76,9.28,6,0,8,4,1,0,100.7,0.0
CLG0035,83.0,8.69,8.32,3,1,2,4,3,0,91.5,0.0
CLG0043,105.0,8.47,8.78,8,1,1,4,5,0,98.3,0.0
CLG0067,107.0,6.31,6.29,7,1,7,3,0,0,73.6,0.0
CLG0097,81.0,9.62,9.27,9,0,1,6,5,0,100.79999999999998,0.0
CLG0051,94.0,5.9,5.87,3,0,7,3,5,0,68.10000000000001,0.0
CLG0046,90.0,9.52,9.27,6,1,9,6,4,0,101.69999999999999,0.0
CLG0062,92.0,6.56,6.28,1,0,3,6,3,0,72.0,0.0
CLG0062,114.0,5.65,6.11,8,0,8,10,0,0,72.5,0.0
CLG0032,110.0,9.13,8.99,2,0,3,2,4,0,100.9,0.0
CLG0017,99.0,5.01,4.56,5,1,0,9,4,0,55.49999999999999,0.0
CLG0051,91.0,9.16,9.63,6,1,7,10,1,0,105.4,0.0
CLG0028,79.0,6.31,6.6,4,0,0,8,2,0,73.9,0.0
CLG0085,121.0,9.42,9.17,9,0,4,7,1,0,103.8,0.0
CLG0051,108.0,8.46,8.37,3,1,6,9,4,1,94.49999999999999,488799.99999999994
CLG0019,89.0,8.33,8.69,2,0,2,8,3,1,95.8,392100.0
CLG0097,110.0,6.83,6.69,3,1,5,9,5,0,77.9,0.0
CLG0057,98.0,5.3,5.37,5,1,10,8,2,0,63.5,0.0
CLG0075,95.0,9.15,9.18,1,1,0,3,4,0,101.3,0.0
CLG0097,106.0,5.85,5.75,10,0,5,10,2,0,68.1,0.0
CLG0087,88.0,6.86,7.0,4,0,4,1,3,0,78.8,0.0
CLG0007,94.0,8.0,7.97,1,1,1,6,0,0,89.10000000000001,0.0
CLG0008,101.0,7.41,6.93,9,0,3,3,0,0,79.39999999999999,0.0
CLG0030,92.0,5.99,6.3,3,0,10,3,4,0,72.2,0.0
CLG0007,110.0,5.7,5.31,2,0,10,6,4,0,64.1,0.0
CLG0058,128.0,5.62,5.58,5,1,10,10,1,0,68.6,0.0
CLG0086,88.0,9.32,9.4,1,0,6,9,4,1,102.8,420000.0
CLG0027,75.0,5.16,5.37,10,0,5,5,0,0,61.2,0.0
CLG0040,69.0,9.89,9.8,7,0,10,1,0,0,104.9,0.0
CLG0100,97.0,5.99,6.23,9,0,9,10,1,0,72.0,0.0
CLG0036,90.0,5.55,5.18,1,0,5,7,5,0,60.8,0.0
CLG0019,103.0,7.88,8.03,8,0,8,9,3,1,90.6,372700.0
CLG0091,101.0,5.4,5.73,8,0,1,10,2,0,67.4,0.0
CLG0056,75.0,8.01,8.4,7,1,0,2,0,0,91.5,0.0
CLG0070,72.0,9.25,9.33,10,1,1,9,2,1,100.5,509200.0
CLG0080,104.0,5.24,5.05,4,0,2,5,4,0,60.9,0.0
CLG0024,102.0,9.0,8.66,7,0,8,1,4,0,96.8,0.0
CLG0024,93.0,6.97,6.82,2,1,9,4,5,0,77.5,0.0
CLG0030,75.0,5.8,5.84,6,1,8,8,3,0,65.9,0.0
CLG0039,107.0,5.88,5.58,5,1,4,3,5,0,66.5,0.0
CLG0045,119.0,9.59,10.04,5,1,6,5,2,1,112.3,561100.0
CLG0099,104.0,5.55,5.95,8,1,2,2,0,0,69.9,0.0
CLG0049,87.0,9.33,8.86,1,1,9,5,1,0,97.3,0.0
CLG0035,100.0,7.72,7.78,8,0,1,9,0,0,87.8,0.0
CLG0020,79.0,5.2,5.49,4,1,5,3,2,0,62.800000000000004,0.0
CLG0036,115.0,7.32,7.07,10,0,5,7,2,0,82.2,0.0
CLG0075,101.0,9.09,9.11,6,0,4,6,0,0,101.19999999999999,0.0
CLG0019,73.0,8.63,8.54,6,0,0,2,0,0,92.69999999999999,0.0
CLG0040,95.0,7.44,7.14,1,0,9,7,3,0,80.89999999999999,0.0
CLG0089,106.0,9.3,9.41,8,1,1,10,4,1,104.69999999999999,529400.0
CLG0022,95.0,5.6,6.09,4,1,6,4,5,0,70.4,0.0
CLG0065,95.0,9.55,9.42,9,0,9,6,3,0,103.7,0.0
CLG0084,81.0,9.23,9.28,7,1,1,7,0,0,100.89999999999999,0.0
CLG0099,108.0,8.54,8.37,4,0,4,9,0,0,94.49999999999999,0.0
CLG0023,90.0,9.09,9.47,1,0,10,7,1,0,103.7,0.0
CLG0024,67.0,7.72,8.08,9,0,9,3,4,0,87.5,0.0
CLG0039,94.0,8.38,8.06,10,0,3,9,5,1,90.00000000000001,369400.0
CLG0087,114.0,7.8,8.2,6,1,9,6,5,1,93.4,485000.0
CLG0038,94.0,6.78,6.43,6,1,0,4,1,0,73.7,0.0
CLG0047,126.0,7.84,7.44,1,1,4,10,4,1,87.0,460600.0
CLG0007,106.0,6.29,6.44,5,0,0,5,4,0,75.0,0.0
CLG0044,105.0,7.2,7.09,4,0,2,10,2,0,81.4,0.0
CLG0073,98.0,6.4,6.43,1,0,8,1,4,0,74.1,0.0
CLG0093,98.0,5.61,5.76,7,0,6,4,5,0,67.39999999999999,0.0
CLG0041,96.0,6.61,6.16,4,0,1,3,0,0,71.2,0.0
CLG0042,95.0,9.26,9.05,3,1,4,6,4,0,100.0,0.0
CLG0074,107.0,6.91,6.87,2,0,3,9,3,0,79.4,0.0
CLG0079,85.0,8.74,8.51,8,1,6,3,2,0,93.6,0.0
CLG0048,83.0,5.88,5.43,5,0,3,5,1,0,62.599999999999994,0.0
CLG0072,83.0,7.12,6.71,10,0,8,2,5,0,75.39999999999999,0.0
CLG0022,130.0,5.57,5.87,9,1,2,9,4,1,71.7,399800.0
CLG0063,107.0,5.69,6.1,5,0,5,8,1,0,71.7,0.0
CLG0084,104.0,8.09,7.74,10,0,4,10,0,0,87.80000000000001,0.0
CLG0057,84.0,8.04,7.79,1,1,9,4,1,0,86.30000000000001,0.0
CLG0082,109.0,6.07,6.22,10,0,7,8,4,0,73.1,0.0
CLG0056,98.0,7.37,7.82,5,0,10,10,1,0,88.0,0.0
CLG0034,103.0,9.32,9.12,5,0,0,4,0,0,101.49999999999999,0.0
CLG0023,85.0,5.87,6.23,8,0,9,2,4,0,70.80000000000001,0.0
CLG0028,102.0,5.1,5.11,6,0,1,9,1,0,61.3,0.0
CLG0041,93.0,8.26,8.72,5,0,6,2,1,0,96.5,0.0
CLG0010,88.0,5.27,4.91,8,1,0,1,0,0,57.900000000000006,0.0
CLG0052,111.0,9.9,10.37,1,1,4,1,3,1,114.79999999999998,570300.0
CLG0056,76.0,8.05,7.99,5,0,7,3,3,0,87.5,0.0
CLG0023,108.0,7.35,7.8,3,0,9,10,2,0,88.8,0.0
CLG0010,110.0,7.15,7.11,5,0,4,7,0,0,82.10000000000001,0.0
CLG0065,86.0,7.87,7.9,3,0,4,6,3,0,87.6,0.0
CLG0029,87.0,5.45,5.75,4,0,8,3,1,0,66.2,0.0
CLG0046,96.0,9.65,9.87,9,1,10,5,0,0,108.29999999999998,0.0
CLG0041,104.0,8.13,8.25,2,1,10,10,1,0,92.9,0.0
CLG0069,97.0,5.92,5.84,10,0,4,6,1,0,68.1,0.0
CLG0044,106.0,7.81,8.1,1,0,0,10,2,1,91.6,377000.0
CLG0029,126.0,5.67,6.12,4,1,2,2,5,0,73.8,0.0
CLG0050,92.0,5.09,4.6,8,0,4,3,2,0,55.2,0.0
CLG0020,74.0,8.15,8.24,5,0,7,4,4,0,89.80000000000001,0.0
CLG0063,112.0,8.24,8.61,9,1,9,8,5,1,97.3,500400.0
CLG0008,125.0,7.92,8.07,10,0,1,1,0,0,93.2,0.0
CLG0089,105.0,5.92,6.22,3,0,3,9,3,0,72.69999999999999,0.0
CLG0065,83.0,8.02,8.42,9,0,3,1,2,0,92.5,0.0
CLG0100,98.0,5.28,5.53,1,0,2,3,0,0,65.10000000000001,0.0
CLG0044,83.0,8.05,8.27,2,1,5,3,2,0,90.99999999999999,0.0
CLG0016,109.0,7.77,8.23,9,0,9,9,3,1,93.20000000000002,383700.0
CLG0069,79.0,8.28,8.64,9,1,1,3,2,0,94.30000000000001,0.0
CLG0050,95.0,9.48,9.8,10,1,2,3,4,0,107.5,0.0
CLG0013,84.0,9.25,8.84,5,0,1,2,0,0,96.80000000000001,0.0
CLG0065,101.0,9.9,9.64,10,1,9,4,5,0,106.5,0.0
CLG0072,94.0,9.88,9.94,4,0,7,8,5,1,108.8,444600.0
CLG0001,102.0,8.86,9.07,9,0,1,6,0,0,100.9,0.0
CLG0020,100.0,9.78,9.58,10,0,4,1,1,0,105.8,0.0
CLG0025,85.0,9.34,8.93,2,0,3,5,5,0,97.8,0.0
CLG0029,109.0,8.64,8.45,3,1,0,10,5,1,95.4,492500.0
CLG0067,99.0,5.38,5.65,8,1,6,8,4,0,66.4,0.0
CLG0093,85.0,5.25,5.63,1,1,5,1,2,0,64.8,0.0
CLG0018,133.0,9.19,9.6,2,0,9,6,1,0,109.3,0.0
CLG0082,107.0,7.45,7.33,5,0,0,7,2,0,84.0,0.0
CLG0088,97.0,9.07,8.94,7,1,8,5,4,0,99.1,0.0
CLG0057,121.0,6.56,6.47,10,0,3,4,1,0,76.8,0.0
CLG0053,127.0,6.99,6.87,9,1,0,7,3,0,81.4,0.0
CLG0070,97.0,8.5,8.67,3,0,7,9,0,0,96.4,0.0
CLG0092,105.0,9.58,9.44,4,1,0,4,4,0,104.89999999999999,0.0
CLG0062,85.0,5.44,4.96,10,1,1,3,4,0,58.1,0.0
CLG0052,97.0,9.31,9.25,1,1,4,10,2,1,102.2,518500.0
CLG0078,97.0,8.97,8.69,1,1,0,4,3,0,96.6,0.0
CLG0026,102.0,6.58,6.11,1,0,0,5,3,0,71.3,0.0
CLG0071,104.0,6.78,6.75,4,1,5,9,5,0,77.9,0.0
CLG0011,108.0,5.23,4.94,9,1,10,1,4,0,60.2,0.0
CLG0021,103.0,5.08,5.03,8,0,0,9,4,0,60.60000000000001,0.0
CLG0069,81.0,7.39,7.17,4,0,4,9,0,0,79.8,0.0
CLG0031,85.0,5.48,5.58,8,1,9,8,3,0,64.3,0.0
CLG0045,91.0,5.97,6.46,7,0,10,10,4,0,73.69999999999999,0.0
CLG0064,95.0,9.23,9.28,6,0,4,8,0,0,102.3,0.0
CLG0027,115.0,7.86,8.01,10,0,1,8,2,1,91.6,377900.0
CLG0097,82.0,8.17,8.59,2,1,10,4,3,0,94.10000000000001,0.0
CLG0034,94.0,5.94,5.81,3,0,2,7,1,0,67.5,0.0
CLG0050,114.0,9.14,8.81,4,1,2,2,1,0,99.50000000000001,0.0
CLG0100,95.0,9.34,9.12,7,0,2,3,4,0,100.69999999999999,0.0
CLG0069,106.0,7.62,7.52,8,0,2,8,4,0,85.79999999999998,0.0
CLG0026,97.0,9.56,9.71,8,0,10,4,5,0,106.80000000000001,0.0
CLG0048,103.0,9.22,8.72,4,1,3,10,0,0,97.5,0.0
CLG0052,96.0,8.66,9.01,9,0,9,6,4,0,99.69999999999999,0.0
CLG0099,110.0,8.67,8.25,8,0,0,8,4,1,93.5,385000.0
CLG0084,76.0,5.53,5.93,5,1,3,8,0,0,66.89999999999999,0.0
CLG0078,94.0,6.35,6.8,3,0,3,5,1,0,77.4,0.0
CLG0005,104.0,5.33,5.82,2,1,7,7,0,0,68.60000000000001,0.0
CLG0012,108.0,5.04,5.35,9,1,10,1,5,0,64.3,0.0
CLG0013,122.0,5.79,5.43,1,1,3,5,5,0,66.5,0.0
CLG0091,94.0,9.4,9.61,7,0,4,3,3,0,105.5,0.0
CLG0091,122.0,6.2,5.9,7,1,3,4,3,0,71.2,0.0
CLG0016,90.0,9.85,10.25,1,0,4,1,4,0,111.5,0.0
CLG0051,119.0,7.99,7.81,7,0,2,1,4,0,90.0,0.0
CLG0054,112.0,6.19,6.02,1,0,2,3,5,0,71.39999999999999,0.0
CLG0068,86.0,7.49,7.91,2,0,7,4,1,0,87.69999999999999,0.0
CLG0013,104.0,6.1,5.61,9,1,0,3,1,0,66.5,0.0
CLG0018,99.0,9.92,9.61,8,1,2,2,2,0,106.0,0.0
CLG0076,109.0,9.24,9.16,9,1,1,7,3,0,102.5,0.0
CLG0019,96.0,5.13,5.33,9,0,9,10,3,0,62.9,0.0
CLG0081,95.0,9.74,9.89,4,0,10,9,5,1,108.4,443100.0
CLG0042,120.0,8.61,8.78,5,1,5,3,2,1,99.8,511200.0
CLG0071,98.0,5.41,5.79,10,0,7,9,2,0,67.7,0.0
CLG0021,112.0,8.35,7.97,7,0,5,8,3,1,90.9,374800.0
CLG0053,96.0,8.23,8.25,6,0,3,5,4,0,92.1,0.0
CLG0001,124.0,6.09,6.32,9,1,2,6,3,0,75.60000000000001,0.0
CLG0014,89.0,8.79,8.93,2,1,3,1,2,0,98.2,0.0
CLG0003,90.0,5.44,5.39,8,0,7,6,1,0,62.9,0.0
CLG0096,122.0,7.45,6.97,2,0,8,9,0,0,81.9,0.0
CLG0009,93.0,5.05,4.61,2,0,7,7,1,0,55.400000000000006,0.0
CLG0011,124.0,9.84,9.46,3,0,8,9,5,1,107.00000000000001,440400.00000000006
CLG0023,113.0,8.76,8.6,4,1,7,5,1,0,97.3,0.0
CLG0030,97.0,5.79,5.41,6,1,4,5,2,0,63.8,0.0
CLG0047,72.0,6.71,6.64,6,0,4,5,3,0,73.6,0.0
CLG0005,99.0,5.8,5.48,2,0,0,6,5,0,64.7,0.0
CLG0030,101.0,8.83,9.11,6,0,7,4,2,0,101.19999999999999,0.0
CLG0090,117.0,5.29,5.66,8,0,10,10,2,1,68.3,284900.0
CLG0068,123.0,9.2,9.09,5,0,1,9,5,1,103.2,425100.0
CLG0091,89.0,9.71,9.72,1,0,5,7,5,0,106.10000000000001,0.0
CLG0029,112.0,8.38,8.83,8,1,5,3,5,1,99.5,509200.0
CLG0045,111.0,6.06,6.1,6,1,9,10,4,1,72.1,399500.0
CLG0007,116.0,6.8,7.3,2,0,3,7,5,0,84.6,0.0
CLG0016,107.0,7.39,7.03,7,0,8,3,4,0,81.0,0.0
CLG0072,70.0,8.02,8.38,8,0,2,3,0,0,90.80000000000001,0.0
CLG0089,97.0,8.34,8.34,2,0,7,4,4,0,93.10000000000001,0.0
CLG0088,82.0,7.77,7.29,1,1,1,2,0,0,81.10000000000001,0.0
CLG0041,96.0,6.76,7.23,6,1,4,8,1,0,81.9,0.0
CLG0061,114.0,9.45,9.92,6,1,5,1,1,0,110.60000000000001,0.0
CLG0051,104.0,5.41,5.29,8,0,1,10,2,0,63.3,0.0
CLG0055,117.0,7.33,7.78,7,1,6,1,1,0,89.5,0.0
CLG0064,105.0,8.88,8.52,8,1,10,1,4,0,95.69999999999999,0.0
CLG0051,80.0,5.3,5.48,10,1,10,4,4,0,62.800000000000004,0.0
CLG0021,62.0,8.53,8.22,10,0,4,1,4,0,88.4,0.0
CLG0058,102.0,9.1,8.85,5,0,9,3,3,0,98.7,0.0
CLG0080,96.0,8.3,8.58,2,1,3,7,4,0,95.39999999999999,0.0
CLG0047,85.0,5.06,4.94,5,1,3,3,5,0,57.900000000000006,0.0
CLG0011,74.0,5.9,5.41,2,0,1,2,2,0,61.5,0.0
CLG0061,88.0,6.71,6.62,9,0,8,10,2,0,75.0,0.0
CLG0072,97.0,6.17,5.9,5,0,0,6,1,0,68.7,0.0
CLG0099,109.0,9.81,9.99,1,1,0,8,0,0,110.80000000000001,0.0
CLG0006,102.0,8.26,7.95,9,0,3,4,5,0,89.7,0.0
CLG0075,124.0,6.48,6.82,10,0,2,4,5,0,80.60000000000001,0.0
CLG0028,84.0,9.65,9.42,5,0,8,2,5,0,102.60000000000001,0.0
CLG0042,113.0,8.7,8.59,1,0,6,5,3,1,97.2,400100.0
CLG0052,100.0,6.42,6.22,9,1,10,10,0,0,72.19999999999999,0.0
CLG0011,110.0,6.89,7.03,9,1,1,8,3,0,81.3,0.0
CLG0070,93.0,6.0,5.6,10,1,3,1,5,0,65.3,0.0
CLG0040,116.0,9.86,9.84,10,1,4,2,2,1,110.0,551600.0
CLG0030,104.0,7.59,7.42,9,0,9,1,2,0,84.60000000000001,0.0
CLG0056,89.0,9.48,9.86,6,0,3,4,3,0,107.5,0.0
CLG0078,99.0,6.73,6.3,10,0,3,7,1,0,72.9,0.0
CLG0077,96.0,9.3,9.63,10,0,3,3,4,0,105.9,0.0
CLG0099,107.0,5.27,4.94,2,0,7,8,4,0,60.10000000000001,0.0
CLG0006,82.0,9.91,9.5,7,0,6,6,0,0,103.2,0.0
CLG0049,99.0,9.56,9.26,2,0,3,2,2,0,102.5,0.0
CLG0033,105.0,6.82,6.42,4,0,10,9,4,0,74.7,0.0
CLG0011,100.0,8.87,8.89,4,1,0,9,2,1,98.9,505600.0
CLG0065,120.0,8.76,9.25,10,0,5,7,5,1,104.5,430000.0
CLG0027,111.0,9.51,9.04,7,1,4,10,2,1,101.49999999999999,517099.99999999994
CLG0030,99.0,6.54,6.5,6,0,10,8,2,0,74.9,0.0
CLG0046,103.0,7.33,7.22,10,0,4,10,4,0,82.5,0.0
CLG0026,104.0,9.32,9.16,7,0,10,1,4,0,102.0,0.0
CLG0028,106.0,8.89,8.72,6,1,5,6,5,0,97.8,0.0
CLG0032,72.0,6.97,7.37,1,1,7,9,4,0,80.9,0.0
CLG0074,95.0,9.23,8.75,4,1,5,6,3,0,97.0,0.0
CLG0012,77.0,5.23,5.5,3,1,5,3,4,0,62.7,0.0
CLG0100,119.0,8.91,8.66,7,1,6,2,2,1,98.5,505900.0
CLG0086,99.0,6.03,5.91,7,0,10,8,5,0,69.0,0.0
CLG0016,97.0,6.43,6.35,4,0,7,4,2,0,73.2,0.0
CLG0082,113.0,7.47,7.27,7,1,3,1,5,0,83.99999999999999,0.0
CLG0071,106.0,7.25,6.84,4,1,6,8,0,0,79.0,0.0
CLG0052,83.0,7.6,7.21,9,0,7,1,1,0,80.39999999999999,0.0
